author_comment,submission_id,responder_id,success,group,stratum,stratum_group,treatment,position,reputation,word_count,pct_empirical_claims_Q4,pct_empirical_words_Q4,emp_claim_logit_Q4,super_cluster,comment_karma,link_karma,tenure_i,gold,num_cmv_post,num_cmv_comments,average_comment_length,deltas_received,cmv_tenure,poster_length_Q,reputation_poster_Q,poster_tenure_Q,pct_empirical_claims,position_z,reputation_10,poster_length,poster_tenure,reputation_poster,pct_empirical_words,emp_claim_logit,pct_empirical_claims_Q2,pct_empirical_words_Q2
challenger_002075,post_000814,dyad_013744,1,0,1,1,,0.0256410256410256,1.0,162,2,2,2,topic_004,,,0.0,,0,0,0.0,0,0,1,2,2,0.4,-1.0973568333695731,0.1,162,35.0,0,0.3448275862068966,-0.3364722366212127,1,1
challenger_002075,post_001164,dyad_013745,0,0,1,1,,0.6976744186046512,1.0,242,2,1,2,topic_006,,,0.0,,0,0,0.0,0,0,2,3,1,0.3125,1.2132486601125498,0.1,242,0.0,0,0.2948207171314741,-0.7375989431307791,1,1
challenger_002075,post_000204,dyad_013746,0,0,1,1,,0.7174721189591078,1.0,292,2,2,2,topic_004,,,0.0,,0,0,0.0,0,0,3,4,2,0.3636363636363636,1.2813177109607363,0.1,292,25.0,430,0.4278606965174129,-0.5108256237659907,1,1
challenger_002075,post_000013,dyad_013747,0,0,1,1,,0.4,1.0,322,3,3,3,topic_002,,,0.0,,0,0,0.0,0,0,3,1,4,0.6,0.1897754903288091,0.1,316,54.0,0,0.6759259259259259,0.3794896217049037,2,2
challenger_002075,post_000206,dyad_013748,0,0,1,1,,0.8979591836734694,1.0,217,2,1,2,topic_004,,,0.0,,0,0,0.0,0,0,2,1,2,0.3333333333333333,1.901873783914748,0.1,217,32.0,0,0.2434782608695652,-0.6190392084062235,1,1
challenger_002075,post_000261,dyad_013749,1,0,1,1,,0.0003645643456069,1.0,368,2,2,2,topic_002,,,0.0,,0,0,0.0,0,0,3,1,1,0.5,-1.184263125432569,0.1,368,0.0,0,0.4957264957264957,0.0,1,1
challenger_002076,post_000293,dyad_013750,0,1,1,1,,0.9565217391304348,1.0,324,1,2,1,topic_002,,,0.0,,0,0,0.0,0,0,3,1,3,0.2777777777777778,2.103225329489716,0.1,324,46.0,0,0.3885350318471338,-0.8979415932059585,1,1
challenger_002076,post_000267,dyad_013751,1,1,1,1,,0.0620689655172413,1.0,322,2,2,2,topic_002,,,0.0,,0,0,0.0,0,0,3,1,1,0.4444444444444444,-0.9721091911013324,0.1,291,0.0,0,0.4113207547169811,-0.2006706954621512,1,1
challenger_002077,post_000422,dyad_013752,0,0,1,1,,0.503731343283582,1.0,315,4,4,4,topic_004,,,0.0,,0,1,21.0,1,0,3,1,4,0.9444444444444444,0.5464277253916248,0.1,315,53.0,0,0.95,2.4567357728213035,2,2
challenger_002077,post_000314,dyad_013753,1,0,1,1,,0.8463375796178344,1.0,307,4,4,4,topic_004,,,0.0,,0,1,21.0,1,0,3,4,3,1.0,1.7243868269239586,0.1,307,36.0,1,1.0,3.49650756146648,2,2
challenger_002078,post_000805,dyad_013754,1,0,1,1,,0.3666666666666666,1.0,224,4,3,4,topic_005,,,0.0,,0,0,0.0,0,0,2,2,1,0.8666666666666667,0.0751678176707336,0.1,224,0.0,0,0.7796610169491526,1.6863989535702288,2,2
challenger_002078,post_000990,dyad_013755,0,0,1,1,,0.2142857142857142,1.0,168,2,2,2,topic_004,,,0.0,,0,0,0.0,0,0,2,3,3,0.3333333333333333,-0.4487529716233241,0.1,168,44.0,0,0.3703703703703703,-0.6190392084062235,1,1
challenger_002078,post_000869,dyad_013756,1,0,1,1,,0.5238095238095238,1.0,528,4,4,4,topic_002,,,0.0,,0,0,0.0,0,0,4,2,1,1.0,0.6154611316302311,0.1,528,1.0,0,1.0,3.218875824868201,2,2
challenger_002078,post_000619,dyad_013757,0,0,1,1,,0.5977011494252874,1.0,364,1,1,1,topic_004,,,0.0,,0,0,0.0,0,0,3,2,1,0.0,0.8695175488525652,0.1,364,0.0,0,0.0,-2.5649493574615367,1,1
challenger_002078,post_000730,dyad_013758,0,0,1,1,,0.782608695652174,1.0,340,4,4,4,topic_004,,,0.0,,0,0,0.0,0,0,3,4,4,0.8333333333333334,1.5052722547519324,0.1,340,56.0,31,0.8646288209606987,1.4880770554298328,2,2
challenger_002078,post_000735,dyad_013759,0,0,1,1,,0.2941176470588235,1.0,181,3,3,3,topic_002,,,0.0,,0,0,0.0,0,0,2,2,3,0.5555555555555556,-0.174272411055665,0.1,181,44.0,0,0.5677966101694916,0.2006706954621514,2,2
challenger_002078,post_000436,dyad_013760,0,0,1,1,,0.2666666666666666,1.0,246,2,3,2,topic_004,,,0.0,,0,0,0.0,0,0,2,1,1,0.4545454545454545,-0.2686552003034917,0.1,246,0.0,0,0.55,-0.1670540846631663,1,2
challenger_002078,post_001168,dyad_013761,0,0,1,1,,0.1875,1.0,89,2,2,2,topic_004,,,0.0,,0,0,0.0,0,0,1,3,1,0.3636363636363636,-0.5408484228664199,0.1,89,0.0,0,0.411214953271028,-0.5108256237659907,1,1
challenger_002078,post_000246,dyad_013762,0,0,1,1,,0.6046511627906976,1.0,268,2,2,2,topic_004,,,0.0,,0,0,0.0,0,0,3,1,3,0.3333333333333333,0.8934132945551306,0.1,268,39.0,0,0.4927536231884058,-0.5108256237659907,1,1
challenger_002078,post_000288,dyad_013763,1,0,1,1,,0.2121212121212121,1.0,152,1,1,2,topic_005,,,0.0,,0,0,0.0,0,0,1,1,1,0.2857142857142857,-0.4561950282894327,0.1,152,0.0,0,0.2886597938144329,-0.7884573603642702,1,1
challenger_002078,post_000498,dyad_013764,0,0,1,1,,0.7577092511013216,1.0,290,1,2,2,topic_001,,,0.0,,0,0,0.0,0,0,3,2,1,0.2857142857142857,1.419662233038373,0.1,290,0.0,0,0.3352272727272727,-0.7884573603642702,1,1
challenger_002079,post_000285,dyad_013765,1,1,1,1,,0.3953488372093023,1.0,241,4,4,4,topic_003,,,0.0,,1,68,72.58823529411765,1,5,2,1,1,0.9230769230769232,0.173783722050938,0.1,241,0.0,0,0.8099547511312217,2.120263536200091,2,2
challenger_002079,post_000285,dyad_013766,1,1,1,1,,0.0232558139534883,1.0,241,4,4,4,topic_003,,,0.0,,1,68,72.58823529411765,1,5,2,1,1,0.9230769230769232,-1.105557740178738,0.1,241,0.0,0,0.8099547511312217,2.120263536200091,2,2
challenger_002079,post_000325,dyad_013767,0,1,1,1,,0.1951219512195122,1.0,174,4,4,4,topic_003,,,0.0,,1,68,72.58823529411765,1,5,2,1,2,1.0,-0.5146424001549698,0.1,174,33.0,0,1.0,2.833213344056216,2,2
challenger_002080,post_000261,dyad_013768,0,0,1,1,,0.1640539555231498,1.0,368,2,2,2,topic_002,,,0.0,,0,0,0.0,0,0,3,1,1,0.5,-0.6214613205823054,0.1,368,0.0,0,0.4957264957264957,0.0,1,1
challenger_002081,post_000260,dyad_013769,0,1,1,1,,0.4651162790697674,1.0,113,1,1,1,topic_002,,,0.0,,0,0,0.0,0,0,1,1,4,0.2,0.4136602462190021,0.1,113,2865.0,0,0.1735537190082644,-1.2237754316221157,1,1
challenger_000165,post_000281,dyad_013770,0,1,1,1,,0.3265306122448979,1.0,276,1,1,1,topic_004,,,0.0,,0,0,0.0,0,0,3,1,1,0.1666666666666666,-0.062829175937969,0.1,276,0.0,0,0.1464435146443514,-1.4350845252893225,1,1
challenger_002082,post_000327,dyad_013771,0,1,1,1,,0.9907407407407408,1.0,145,2,2,2,topic_002,,,0.0,,0,0,0.0,0,0,1,1,1,0.3333333333333333,2.2208781335469188,0.1,145,0.0,0,0.3982300884955752,-0.587786664902119,1,1
challenger_002083,post_000304,dyad_013772,1,0,1,1,,0.6666666666666666,1.0,233,3,3,3,topic_002,,,0.0,,0,0,0.0,0,0,2,1,1,0.7142857142857143,1.10663687159341,0.1,233,0.0,0,0.756578947368421,0.7884573603642703,2,2
challenger_002083,post_000267,dyad_013773,0,0,1,1,,0.8896551724137931,1.0,322,2,2,2,topic_002,,,0.0,,0,0,0.0,0,0,3,1,1,0.4444444444444444,1.873322681788809,0.1,291,0.0,0,0.4113207547169811,-0.2006706954621512,1,1
challenger_002084,post_000276,dyad_013774,1,1,1,1,,0.0492753623188405,1.0,757,4,4,4,topic_007,,,0.0,,0,1,218.0,1,0,4,1,1,0.8571428571428571,-1.016096543725721,0.1,757,0.0,0,0.8214904679376083,1.6945957207744071,2,2
challenger_002085,post_000422,dyad_013775,0,0,1,1,,0.167910447761194,1.0,315,4,4,4,topic_004,,,0.0,,0,4,42.25,1,32,3,1,4,0.9444444444444444,-0.6082018125815202,0.1,315,53.0,0,0.95,2.4567357728213035,2,2
challenger_002085,post_000514,dyad_013776,0,0,1,1,,0.1063394683026584,1.0,616,1,1,1,topic_002,,,0.0,,0,4,42.25,1,32,4,1,4,0.0666666666666666,-0.8198970123521476,0.1,616,2865.0,0,0.0289855072463768,-2.268683541318364,1,1
challenger_002085,post_000572,dyad_013777,0,0,1,1,,0.97,1.0,168,3,3,3,topic_004,,,0.0,,0,4,42.25,1,32,2,2,4,0.6666666666666666,2.1495666927818937,0.1,168,50.0,0,0.703030303030303,0.5877866649021192,2,2
challenger_002085,post_000439,dyad_013778,0,0,1,1,,0.9166666666666666,1.0,159,2,1,2,topic_004,,,0.0,,0,4,42.25,1,32,1,1,1,0.3333333333333333,1.9661944165289733,0.1,159,13.0,0,0.2035398230088495,-0.587786664902119,1,1
challenger_002085,post_000257,dyad_013779,1,0,1,1,,0.6759259259259259,1.0,590,2,2,2,topic_002,,,0.0,,0,4,42.25,1,32,4,1,2,0.3461538461538461,1.1384723362206532,0.1,590,23.0,0,0.3534201954397394,-0.6109090823229731,1,1
challenger_002086,post_000269,dyad_013780,1,0,1,1,,0.2727272727272727,1.0,150,3,3,3,topic_002,,,0.0,,0,0,0.0,0,0,1,1,1,0.6,-0.2478174416383869,0.1,150,0.0,0,0.6064516129032258,0.336472236621213,2,2
challenger_002087,post_000314,dyad_013781,1,0,1,1,,0.8718152866242038,1.0,307,4,4,4,topic_004,,,0.0,,0,0,0.0,0,0,3,4,3,1.0,1.8119850480638888,0.1,307,36.0,1,1.0,3.49650756146648,2,2
challenger_002088,post_000637,dyad_013782,0,0,1,1,,1.0,1.0,316,3,3,3,topic_002,,,0.0,,0,0,0.0,0,0,3,4,4,0.6666666666666666,2.2527135981741613,0.1,316,54.0,6,0.7818181818181819,0.6359887667199968,2,2
challenger_002088,post_001412,dyad_013783,0,0,1,1,,0.85,1.0,188,3,3,3,topic_005,,,0.0,,0,0,0.0,0,0,2,1,3,0.7,1.7369790712128237,0.1,188,37.0,0,0.75,0.7621400520468965,2,2
challenger_002089,post_000276,dyad_013784,1,1,1,1,,0.1898550724637681,1.0,757,4,4,4,topic_007,,,0.0,,0,0,0.0,0,0,4,1,1,0.8571428571428571,-0.5327511416460126,0.1,757,0.0,0,0.8214904679376083,1.6945957207744071,2,2
challenger_002089,post_000261,dyad_013785,0,1,1,1,,0.1965001822821728,1.0,368,2,2,2,topic_002,,,0.0,,0,0,0.0,0,0,3,1,1,0.5,-0.5099037245206719,0.1,368,0.0,0,0.4957264957264957,0.0,1,1
challenger_002090,post_000213,dyad_013786,0,0,1,1,,0.0495867768595041,1.0,165,1,1,1,topic_004,,,0.0,,0,10,58.8,1,2,2,1,1,0.125,-1.0150258288536007,0.1,165,0.0,0,0.0872093023255814,-1.6094379124341005,1,1
challenger_002090,post_000216,dyad_013787,1,0,1,1,,0.1612903225806451,1.0,375,2,2,2,topic_002,,,0.0,,0,10,58.8,1,2,3,1,1,0.4210526315789473,-0.630963326770955,0.1,375,0.0,0,0.4143426294820717,-0.3022808718729335,1,1
challenger_002090,post_000264,dyad_013788,1,0,1,1,,0.2307692307692307,1.0,390,3,3,3,topic_001,,,0.0,,0,10,58.8,1,2,3,1,1,0.68,-0.3920788477814187,0.1,390,0.0,0,0.6469135802469136,0.7221347174331979,2,2
challenger_002091,post_000600,dyad_013789,0,1,1,1,,0.0344827586206896,1.0,95,4,4,4,topic_001,,,0.0,,0,1,14.0,1,0,1,2,1,0.8333333333333334,-1.06695692019767,0.1,95,0.0,0,0.8787878787878788,1.2992829841302609,2,2
challenger_002091,post_000010,dyad_013790,1,1,1,1,,0.0136986301369863,1.0,425,2,2,2,topic_004,,,0.0,,0,1,14.0,1,0,4,1,3,0.4285714285714285,-1.1384175380099797,0.1,425,46.0,0,0.3990825688073394,-0.2682639865946792,1,1
challenger_002091,post_000301,dyad_013791,0,1,1,1,,0.0217391304347826,1.0,482,1,1,1,topic_006,,,0.0,,0,1,14.0,1,0,4,1,1,0.15,-1.1107724472258698,0.1,482,0.0,0,0.1911262798634812,-1.6094379124341005,1,1
challenger_002092,post_000010,dyad_013792,1,0,1,1,,0.0787671232876712,1.0,425,2,2,2,topic_004,,,0.0,,0,0,0.0,0,0,4,1,3,0.4285714285714285,-0.9146970811089424,0.1,425,46.0,0,0.3990825688073394,-0.2682639865946792,1,1
challenger_002093,post_000490,dyad_013793,0,1,1,1,,0.0328083989501312,1.0,139,1,1,2,topic_002,,,0.0,,0,0,0.0,0,0,1,2,1,0.3,-1.0727137541487273,0.1,140,0.0,0,0.2948717948717949,-0.7621400520468968,1,1
challenger_002093,post_000638,dyad_013794,0,1,1,1,,0.0330578512396694,1.0,117,1,2,2,topic_005,,,0.0,,0,0,0.0,0,0,1,1,1,0.3,-1.0718560797584311,0.1,117,0.0,0,0.3461538461538461,-0.7621400520468968,1,1
challenger_002093,post_000174,dyad_013795,0,1,1,1,,0.1153846153846153,1.0,780,3,2,3,topic_002,,,0.0,,0,0,0.0,0,0,4,1,4,0.5217391304347826,-0.7887977146747558,0.1,780,52.0,0,0.5400340715502555,0.0833816089390512,2,1
challenger_002093,post_000204,dyad_013796,0,1,1,1,,0.2267657992565055,1.0,292,2,2,2,topic_004,,,0.0,,0,0,0.0,0,0,3,4,2,0.3636363636363636,-0.4058435668310017,0.1,292,25.0,430,0.4278606965174129,-0.5108256237659907,1,1
challenger_002093,post_000010,dyad_013797,1,1,1,1,,0.0650684931506849,1.0,425,2,2,2,topic_004,,,0.0,,0,0,0.0,0,0,4,1,3,0.4285714285714285,-0.9617961246670556,0.1,425,46.0,0,0.3990825688073394,-0.2682639865946792,1,1
challenger_002094,post_000276,dyad_013798,1,0,1,1,,0.5492753623188406,1.0,757,4,4,4,topic_007,,,0.0,,0,5,95.6,1,52,4,1,1,0.8571428571428571,0.7030185461454063,0.1,757,0.0,0,0.8214904679376083,1.6945957207744071,2,2
challenger_002095,post_000276,dyad_013799,1,1,1,1,,0.6666666666666666,1.0,757,4,4,4,topic_007,,,0.0,,0,42,61.095238095238095,1,16,4,1,1,0.8571428571428571,1.10663687159341,0.1,757,0.0,0,0.8214904679376083,1.6945957207744071,2,2
challenger_002096,post_000253,dyad_013800,1,0,1,1,,0.6909722222222222,1.0,212,4,4,4,topic_004,,,0.0,,0,0,0.0,0,0,2,4,3,0.9090909090909092,1.1902049662399232,0.1,212,42.0,3,0.95906432748538,1.9459101490553128,2,2
challenger_002097,post_000260,dyad_013801,0,0,1,1,,0.9069767441860463,1.0,113,1,1,1,topic_002,,,0.0,,0,0,0.0,0,0,1,1,4,0.2,1.9328782326167413,0.1,113,2865.0,0,0.1735537190082644,-1.2237754316221157,1,1
challenger_002098,post_000620,dyad_013802,0,0,1,1,,0.4285714285714285,1.0,139,4,3,4,topic_004,,,0.0,,0,52,41.19230769230769,1,41,1,1,2,0.8,0.2880106383214446,0.1,139,24.0,0,0.7862595419847328,1.2237754316221154,2,2
challenger_002098,post_000255,dyad_013803,1,0,1,1,,0.4821428571428571,1.0,167,2,2,2,topic_002,,,0.0,,0,52,41.19230769230769,1,41,2,1,1,0.3333333333333333,0.4722015408076369,0.1,167,0.0,0,0.3860759493670886,-0.6190392084062235,1,1
challenger_002098,post_000547,dyad_013804,0,0,1,1,,0.896551724137931,1.0,136,4,4,4,topic_004,,,0.0,,0,52,41.19230769230769,1,41,1,2,1,1.0,1.8970346140628933,0.1,136,0.0,0,1.0,3.044522437723424,2,2
challenger_000144,post_001109,dyad_013805,0,1,1,1,,0.3773584905660377,1.0,299,1,1,1,topic_004,,,0.0,,0,0,0.0,0,0,3,3,1,0.1052631578947368,0.1119287692780409,0.1,299,0.0,0,0.1233480176211453,-1.9459101490553128,1,1
challenger_000144,post_001029,dyad_013806,0,1,1,1,,0.043859649122807,1.0,345,1,1,1,topic_004,,,0.0,,0,0,0.0,0,0,3,1,1,0.0,-1.0347170122811518,0.1,345,0.0,0,0.0,-3.1354942159291497,1,1
challenger_000144,post_000522,dyad_013807,0,1,1,1,,0.2777777777777778,1.0,168,2,2,2,topic_002,,,0.0,,0,0,0.0,0,0,2,2,1,0.3333333333333333,-0.2304526427507997,0.1,168,15.0,0,0.3505747126436782,-0.6190392084062235,1,1
challenger_000144,post_000895,dyad_013808,0,1,1,1,,0.0043290043290043,1.0,181,1,1,1,topic_003,,,0.0,,0,0,0.0,0,0,2,2,2,0.1111111111111111,-1.170632468235875,0.1,181,25.0,0,0.125,-1.7346010553881064,1,1
challenger_000144,post_001611,dyad_013809,0,1,1,1,,0.782608695652174,1.0,104,3,4,3,topic_007,,,0.0,,0,0,0.0,0,0,1,1,4,0.75,1.5052722547519324,0.1,104,2865.0,0,0.902439024390244,0.8472978603872034,2,2
challenger_000144,post_000143,dyad_013810,0,1,1,1,,0.1505376344086021,1.0,137,1,1,2,topic_004,,,0.0,,0,0,0.0,0,0,1,1,1,0.3,-0.6679335437574309,0.1,137,0.0,0,0.2761194029850746,-0.7621400520468968,1,1
challenger_000144,post_000142,dyad_013811,0,1,1,1,,0.0576923076923076,1.0,342,3,3,4,topic_004,,,0.0,,0,0,0.0,0,0,3,1,2,0.75,-0.9871571481214244,0.1,342,35.0,0,0.6740088105726872,1.0216512475319817,2,2
challenger_000144,post_001381,dyad_013812,0,1,1,1,,0.1,1.0,140,4,4,4,topic_005,,,0.0,,0,0,0.0,0,0,1,3,1,1.0,-0.8416935635938672,0.1,138,0.0,0,1.0,2.70805020110221,2,2
challenger_000144,post_000379,dyad_013813,0,1,1,1,,0.0109409190371991,1.0,167,2,2,2,topic_003,,,0.0,,0,0,0.0,0,0,2,1,4,0.375,-1.147899183540278,0.1,167,2865.0,0,0.4285714285714285,-0.4519851237430572,1,1
challenger_000144,post_001023,dyad_013814,0,1,1,1,,0.0857142857142857,1.0,293,3,2,3,topic_004,,,0.0,,0,0,0.0,0,0,3,1,4,0.6153846153846154,-0.8908111375901852,0.1,293,2865.0,0,0.5235109717868338,0.4353180712578454,2,1
challenger_000144,post_000151,dyad_013815,0,1,1,1,,0.1551724137931034,1.0,908,3,3,3,topic_004,,,0.0,,0,0,0.0,0,0,4,1,1,0.6923076923076923,-0.6519981054011913,0.1,908,4.0,0,0.5963060686015831,0.7777045685880085,2,2
challenger_000144,post_000497,dyad_013816,0,1,1,1,,0.086734693877551,1.0,352,4,4,4,topic_002,,,0.0,,0,0,0.0,0,0,3,2,4,1.0,-0.887302739447591,0.1,352,54.0,0,1.0,3.367295829986474,2,2
challenger_000144,post_000744,dyad_013817,0,1,1,1,,0.0059171597633136,1.0,154,3,3,3,topic_002,,,0.0,,0,0,0.0,0,0,1,2,1,0.6,-1.1651720242915111,0.1,154,0.0,0,0.6902654867256637,0.336472236621213,2,2
challenger_000144,post_000445,dyad_013818,0,1,1,1,,0.0526315789473684,1.0,160,4,4,4,topic_005,,,0.0,,0,0,0.0,0,0,1,1,1,0.8,-1.0045570984237635,0.1,160,0.0,0,0.8478260869565217,1.0986122886681098,2,2
challenger_000144,post_001084,dyad_013819,0,1,1,1,,0.2244897959183673,1.0,410,3,3,3,topic_001,,,0.0,,0,0,0.0,0,0,4,3,1,0.5714285714285714,-0.4136689901973827,0.1,410,0.0,0,0.6224489795918368,0.2513144282809061,2,2
challenger_000144,post_001492,dyad_013820,0,1,1,1,,0.275,1.0,171,4,4,4,topic_004,,,0.0,,0,0,0.0,0,0,2,1,4,0.8571428571428571,-0.2400032821389726,0.1,171,2865.0,0,0.9403973509933776,1.466337068793427,2,2
challenger_000144,post_000875,dyad_013821,0,1,1,1,,0.8342857142857143,1.0,292,4,4,4,topic_002,,,0.0,,0,0,0.0,0,0,3,4,4,0.8,1.6829497398168738,0.1,292,1192.0,32,0.8122743682310469,1.2237754316221154,2,2
challenger_002099,post_001367,dyad_013822,0,1,1,1,,0.68,1.0,180,1,1,1,topic_002,,,0.0,,0,28,54.57142857142857,1,48,2,4,3,0.0,1.1524799406566404,0.1,180,47.0,13,0.0,-3.1354942159291497,1,1
challenger_002099,post_000015,dyad_013823,0,1,1,1,,0.0878148400272294,1.0,219,1,1,1,topic_006,,,0.0,,0,28,54.57142857142857,1,48,2,4,3,0.0,-0.8835889483572343,0.1,219,38.0,1,0.0,-2.833213344056216,1,1
challenger_002099,post_000744,dyad_013824,0,1,1,1,,0.4792899408284023,1.0,154,3,3,3,topic_002,,,0.0,,0,28,54.57142857142857,1,48,1,2,1,0.6,0.4623925578349994,0.1,154,0.0,0,0.6902654867256637,0.336472236621213,2,2
challenger_002099,post_001138,dyad_013825,0,1,1,1,,0.5357142857142857,1.0,922,2,1,2,topic_002,,,0.0,,0,28,54.57142857142857,1,48,4,3,4,0.3076923076923077,0.6563924432938292,0.1,922,52.0,0,0.2473958333333333,-0.7777045685880082,1,1
challenger_002100,post_000222,dyad_013826,1,0,1,1,,0.1,1.0,199,4,4,4,topic_004,,,0.0,,0,2,54.0,1,0,2,1,1,0.875,-0.8416935635938672,0.1,199,0.0,0,0.967741935483871,1.6094379124341007,2,2
challenger_002101,post_000202,dyad_013827,1,1,1,1,,0.4756097560975609,1.0,660,4,3,4,topic_002,,,0.0,,0,11,320.45454545454544,1,34,4,1,1,0.8,0.4497392356263938,0.1,660,0.0,0,0.7663230240549829,1.315676793905937,2,2
challenger_002102,post_000976,dyad_013828,0,0,1,1,,0.3181818181818182,1.0,168,1,1,1,topic_006,,,0.0,,0,47,30.148936170212767,1,26,2,3,1,0.0,-0.0915342516501026,0.1,168,0.0,0,0.0,-2.70805020110221,1,1
challenger_002102,post_001207,dyad_013829,0,0,1,1,,0.0326086956521739,1.0,112,1,1,1,topic_007,,,0.0,,0,47,30.148936170212767,1,26,1,3,1,0.25,-1.0734003800547582,0.1,112,0.0,0,0.2846715328467153,-0.8472978603872036,1,1
challenger_002102,post_000569,dyad_013830,0,0,1,1,,0.0112359550561797,1.0,135,1,1,1,topic_005,,,0.0,,0,47,30.148936170212767,1,26,1,2,2,0.2307692307692307,-1.146884781795708,0.1,135,26.0,0,0.22,-1.0986122886681098,1,1
challenger_002102,post_000582,dyad_013831,1,0,1,1,,0.05,1.0,187,2,3,2,topic_005,,,0.0,,0,47,30.148936170212767,1,26,2,4,4,0.5,-1.01360507258098,0.1,187,48.0,8,0.5538461538461539,0.0,1,2
challenger_002102,post_001304,dyad_013832,0,0,1,1,,0.8064516129032258,1.0,112,1,1,1,topic_004,,,0.0,,0,47,30.148936170212767,1,26,1,4,3,0.1666666666666666,1.587249692417596,0.1,112,47.0,3,0.1470588235294117,-1.2992829841302609,1,1
challenger_002102,post_001053,dyad_013833,0,0,1,1,,0.3658536585365853,1.0,189,1,1,1,topic_005,,,0.0,,0,47,30.148936170212767,1,26,2,3,1,0.0,0.0723725085815123,0.1,189,0.0,0,0.0,-2.5649493574615367,1,1
challenger_002102,post_000018,dyad_013834,0,0,1,1,,0.5473684210526316,1.0,538,3,3,3,topic_004,,,0.0,,0,47,30.148936170212767,1,26,4,1,1,0.6363636363636364,0.6964620431329308,0.1,538,5.0,0,0.681592039800995,0.5340824859302581,2,2
challenger_002102,post_000627,dyad_013835,0,0,1,1,,0.3793103448275862,1.0,721,3,3,4,topic_002,,,0.0,,0,47,30.148936170212767,1,26,4,2,1,0.7619047619047619,0.1186396935065554,0.1,721,0.0,0,0.7698863636363636,1.0986122886681098,2,2
challenger_002102,post_001009,dyad_013836,0,0,1,1,,0.0677966101694915,1.0,289,2,1,2,topic_002,,,0.0,,0,47,30.148936170212767,1,26,3,3,1,0.3333333333333333,-0.9524162303991264,0.1,289,0.0,0,0.2720848056537102,-0.6539264674066639,1,1
challenger_002102,post_000660,dyad_013837,0,0,1,1,,0.3361344537815126,1.0,394,2,3,2,topic_004,,,0.0,,0,47,30.148936170212767,1,26,4,2,1,0.4736842105263157,-0.0298089581253181,0.1,394,0.0,0,0.5466237942122186,-0.1000834585569826,1,2
challenger_002102,post_000151,dyad_013838,0,0,1,1,,0.0086206896551724,1.0,908,3,3,3,topic_004,,,0.0,,0,47,30.148936170212767,1,26,4,1,1,0.6923076923076923,-1.1558766662254871,0.1,908,4.0,0,0.5963060686015831,0.7777045685880085,2,2
challenger_002102,post_001338,dyad_013839,0,0,1,1,,0.6153846153846154,1.0,305,2,2,2,topic_003,,,0.0,,0,47,30.148936170212767,1,26,3,3,1,0.5,0.9303173751963716,0.1,305,0.0,0,0.5296296296296297,0.0,1,1
challenger_002102,post_001148,dyad_013840,0,0,1,1,,0.7164179104477612,1.0,400,1,2,1,topic_004,,,0.0,,0,47,30.148936170212767,1,26,4,2,1,0.25,1.2776930994412834,0.1,400,0.0,0,0.3055555555555556,-1.0216512475319814,1,1
challenger_002102,post_001052,dyad_013841,0,0,1,1,,0.7959183673469388,1.0,237,4,4,4,topic_006,,,0.0,,0,47,30.148936170212767,1,26,2,3,1,0.875,1.551033969655334,0.1,237,0.0,0,0.9188034188034188,1.7578579175523734,2,2
challenger_002102,post_001170,dyad_013842,0,0,1,1,,0.0642857142857142,1.0,168,2,2,2,topic_003,,,0.0,,0,47,30.148936170212767,1,26,2,3,1,0.5,-0.964487498584662,0.1,168,0.0,0,0.4081632653061224,0.0,1,1
challenger_002102,post_000781,dyad_013843,0,0,1,1,,0.4714285714285714,1.0,262,1,2,1,topic_002,,,0.0,,0,47,30.148936170212767,1,26,3,2,1,0.25,0.4353633603103986,0.1,262,0.0,0,0.3897435897435897,-0.9555114450274363,1,1
challenger_002102,post_000541,dyad_013844,0,0,1,1,,0.1194029850746268,1.0,166,1,1,1,topic_006,,,0.0,,0,47,30.148936170212767,1,26,2,2,4,0.0,-0.7749816347331968,0.1,166,48.0,0,0.0,-3.218875824868201,1,1
challenger_002102,post_000799,dyad_013845,0,0,1,1,,0.2181818181818181,1.0,527,2,2,2,topic_002,,,0.0,,0,47,30.148936170212767,1,26,4,2,1,0.48,-0.4353572696243283,0.1,527,0.0,0,0.41688654353562,-0.0769610411361282,1,1
challenger_002102,post_000637,dyad_013846,0,0,1,1,,0.95,1.0,316,3,3,3,topic_002,,,0.0,,0,47,30.148936170212767,1,26,3,4,4,0.6666666666666666,2.080802089187048,0.1,316,54.0,6,0.7818181818181819,0.6359887667199968,2,2
challenger_002102,post_000496,dyad_013847,0,0,1,1,,0.1906412478336221,1.0,106,1,1,1,topic_002,,,0.0,,0,47,30.148936170212767,1,26,1,4,4,0.0,-0.5300480897628105,0.1,106,54.0,1,0.0,-3.044522437723423,1,1
challenger_002102,post_000624,dyad_013848,0,0,1,1,,0.925531914893617,1.0,1139,1,1,1,topic_005,,,0.0,,0,47,30.148936170212767,1,26,4,4,4,0.1,1.9966751805337808,0.1,1139,1192.0,32,0.1221264367816092,-2.001480000210124,1,1
challenger_002102,post_000624,dyad_013849,0,0,1,1,,0.9148936170212766,1.0,1139,1,1,1,topic_005,,,0.0,,0,47,30.148936170212767,1,26,4,4,4,0.1,1.9600982637280124,0.1,1139,1192.0,32,0.1221264367816092,-2.001480000210124,1,1
